Time,Original_Signal,IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,IMF_8,IMF_9,IMF_10,IMF_11,IMF_12,IMF_13
2023/4/24 12:00,27.18,6.646589616733739,-0.7644153811895027,-1.6613665429772766,-1.1157772724265058,-1.2408068222258446,0.15595842065148902,1.3394989579889915,-0.2904481612545726,-0.32755742160872575,1.0927933628619515,-8.392015054257403,10.162543559092658,21.575002738611
2023/4/24 13:00,2.37,-7.634372935335032,-10.952086804509916,-2.491979997593967,-1.0955388906817545,-0.9654732943871985,0.30352722999861625,1.3740170242035386,-0.28724918374958447,-0.3197156477555356,1.1125569055428581,-8.41237791748452,10.163127727074562,21.575565784677938
2023/4/24 14:00,28.65,8.465450253860347,-1.8038412463963285,-2.0202417787499596,-1.001675465720003,-0.6797681770523785,0.4443830041692479,1.4021852676941413,-0.28402282589642885,-0.31188557030557207,1.1322998459456581,-8.432720580832168,10.16370850777573,21.57612876550771
2023/4/24 15:00,28.37,-3.860664989234098,8.22031045393169,-0.6190188680055286,-0.836124728739798,-0.39012153991466636,0.576872974783298,1.4236234381696857,-0.28076590243972194,-0.30406763445587287,1.1520221829392225,-8.453042970881203,10.164285902806244,21.57669168104075
2023/4/24 16:00,28.65,-9.396861219559572,11.65565722951198,1.0925601946711463,-0.6024442434019907,-0.1029634526673735,0.6993443734607369,1.4379512853390466,-0.27747522812403597,-0.2962622854035191,1.1717239153924908,-8.473345014212528,10.164859913776152,21.577254531217463
2023/4/24 17:00,28.79,-8.817987879411586,9.040323363695123,2.5632384063534897,-0.30419157336743397,0.17527601499623324,0.8101444318214641,1.444788558911093,-0.2741476176939548,-0.2884699683455643,1.1914050421743374,-8.493626637407008,10.16543054229551,21.577817315978294
2023/4/24 18:00,28.91,-2.9182922873005603,1.5803448678797478,3.513244912281752,0.055075717703028104,0.4381667933828388,0.907620381485444,1.4437543690826091,-0.27077924638198514,-0.28069112847907796,1.2110655621537152,-8.513887767045563,10.165997789974412,21.578380035263642
2023/4/24 19:00,29.22,5.3361732801453945,-7.324308825459439,3.7306803947378455,0.4718000661485243,0.6792788127991377,0.9901194540726067,1.4344652680019871,-0.26736373137220665,-0.27292621100113534,1.2307054741994774,-8.534128329709008,10.166561658422872,21.578942689013942
2023/4/24 20:00,28.09,9.342115854587632,-12.476427592137208,3.016410239019854,0.9296592052920014,0.8921820035518698,1.055988881202869,1.4165374437543896,-0.2638943257855115,-0.26517566110878676,1.2503247771805706,-8.554348251978276,10.167122149250979,21.579505277169616
2023/4/24 21:00,28.33,8.139100471605612,-10.00316876608212,1.339484356816095,1.3656557962618678,1.070446295947704,1.103575894496196,1.3895881862204238,-0.2603653845382121,-0.25743992399909754,1.2699234699658817,-8.574547460434228,10.167679264068791,21.580067799671085
2023/4/24 22:00,28.06,0.27659310347204835,-0.7176284346987192,-0.8497797798672717,1.7215627566514229,1.207641620293373,1.1312277255725043,1.353235060729523,-0.256771537995452,-0.2497194448691386,1.2895015514243227,-8.594725881657746,10.168233004486364,21.580630256458768
2023/4/24 23:00,28.81,-7.26194051695425,9.421588099826735,-2.9839389846988014,1.943536743924302,1.2973379068955637,1.1372409678318525,1.3071462708310364,-0.2531074165224042,-0.24201466891597712,1.3090590204248045,-8.614883442229717,10.168783372113761,21.58119264747309
2023/4/25 0:00,28.24,-9.407775894531838,12.500616773025335,-4.4955500713469725,1.9777344155440602,1.3329387531160637,1.1197537243788656,1.2513148433146446,-0.24936765048422121,-0.23432604133667745,1.3285958758362222,-8.635020068730999,10.169330368561049,21.581754972654466
2023/4/25 1:00,28.3,-0.8013768433240696,4.704258193247109,-4.91664621709441,1.7667547468844558,1.3099567944558719,1.0778130226057017,1.1862735246331164,-0.24554687024608676,-0.22665400732829927,1.3481121165275098,-8.655135687742519,10.16987399543829,21.58231723194333
2023/4/25 2:00,28.35,10.292542845561002,-6.350531599656465,-4.208610310314068,1.2704102415935081,1.2348358131469976,1.0136432011720464,1.1126773315999752,-0.24163970617314773,-0.21899901208790185,1.3676077413675438,-8.67523022584512,10.170414254355533,21.582879425280098
2023/4/25 3:00,2.42,-10.968497723913387,-11.699553097291023,-2.558078629527039,0.5707327477633684,1.1167939613404418,0.930251910908415,1.0311812810287737,-0.23764078863057173,-0.21136150081256289,1.3870827492252307,-8.695303609619696,10.170951146922864,21.583441552605187
2023/4/25 4:00,28.39,11.707464181869096,-9.610774991126895,-0.2354071396763715,-0.21880162988023666,0.9650493911871981,0.8306468026453188,0.9424403897330369,-0.2335447479835313,-0.20374191869934005,1.4065371389695036,-8.715355765647107,10.1714846747503,21.584003613859032
2023/4/25 5:00,28.83,6.238148200012083,-5.078821156968135,2.2799464751413314,-0.9847167866116304,0.7888202548382655,0.7178355272132606,0.8471096745263259,-0.22934621459716678,-0.19614071094530283,1.4259709094692532,-8.735386620508272,10.172014839447947,21.58456560898204
2023/4/25 6:00,28.22,-0.42061126655166436,-0.17415480665947225,4.456249101040988,-1.6135366177050705,0.5973247044446095,0.5948257354427784,0.7458441522221783,-0.22503981883666688,-0.1885583227475084,1.445384059593386,-8.755396100784044,10.172541642625845,21.58512753791464
2023/4/25 7:00,28.16,-5.384655021406409,4.224436054471353,5.76176762413759,-1.991785018434904,0.3997808921572413,0.46462507816440096,0.6392988396341213,-0.2206201910671789,-0.18099519930303104,1.4647765882108121,-8.775384133055313,10.17306508589406,21.58568940059726
2023/4/25 8:00,22.45,-13.585120275160815,7.253459828120999,5.695483416828039,-2.03670037035735,0.20540697012716946,0.3302412062085942,0.5281287535757242,-0.21608196165387183,-0.17345178580892223,1.4841484941904373,-8.795350643902966,10.173585170862646,21.586251196970316
2023/4/25 9:00,28.35,-6.8206673209823085,8.348446196624593,3.9077375985574387,-1.787547801537228,0.02258989188605054,0.19468177040591989,0.4129889108605075,-0.21141976096191317,-0.16592852746226117,1.5034997764011626,-8.815295559907867,10.174101899141679,21.586812926974225
2023/4/25 10:00,28.38,-2.9400487822735277,7.855604372500008,0.47899857510527744,-1.311383632642466,-0.1432066827132515,0.060954421586879304,0.2945343283020201,-0.20662821935646108,-0.1584258694601044,1.5228304337119143,-8.835218807650921,10.17461527234121,21.587374590549423
2023/4/25 11:00,28.4,3.2204596350041665,5.2785424794194,-3.340141076344492,-0.676038988915398,-0.2857442892434835,-0.06793318941800197,0.17342002271379164,-0.20170196720266978,-0.15094425699952502,1.5421404649915669,-8.855120313712973,10.1751252920713,21.587936187636316
2023/4/25 12:00,28.52,11.074582224889335,-0.16453695131615076,-6.013683186236766,0.05025350360320002,-0.3983829624789538,-0.1889734117782254,0.050301010909393096,-0.19663563486572117,-0.14348413527757647,1.5614298691090642,-8.875000004674947,10.175631959942006,21.588497718175343
2023/4/25 13:00,2.65,-9.55536981098414,-5.864018296000818,-5.990407969491686,0.7840396033477314,-0.4744827371939754,-0.2991585946632591,-0.07416769029766324,-0.19142385271077028,-0.13604594949132948,1.5806986449332845,-8.894857807117694,10.17613527756341,21.589059182106908
2023/4/25 14:00,28.41,7.829585577691921,-1.4136062576098691,-2.42155970092326,1.3809786066532728,-0.5074036481628672,-0.3954810872425835,-0.19933106409382917,-0.1860612511029746,-0.12863014483785418,1.599946791333151,-8.9146936476221,10.176635246545548,21.589620579371445
2023/4/25 15:00,28.72,-3.312152656696912,4.986979646777002,2.503436872206395,1.6815081943300356,-0.4904981047004808,-0.4749408641451609,-0.32453409366554475,-0.18054246040751235,-0.12123716651419769,1.619174307177559,-8.934507452769047,10.177131868498483,21.59018190990938
2023/4/25 16:00,28.69,-5.126473832311488,3.682069988667027,5.845395184594636,1.53038535994189,-0.4210172355624274,-0.5349584933127962,-0.44912176219928335,-0.1748621109895313,-0.11386745971744311,1.6383811913354132,-8.954299149139421,10.177625145032302,21.590743173661124
2023/4/25 17:00,28.79,4.864012897115927,-4.643764987373741,4.9843055648502,0.8669476166684462,-0.31180010116111573,-0.5746438620450414,-0.5724390528815065,-0.1690148332141998,-0.10652146964464804,1.6575674426756315,-8.974068663314087,10.178115077757035,21.591304370567098
2023/4/25 18:00,19.9,-5.5191981078024615,3.0344317218034282,-0.2835450057501494,-0.05593513515222304,-0.17912713694526433,-0.5939847953587698,-0.6938309488986667,-0.16299525744668575,-0.09919964149287924,1.6767330600671313,-8.993815921873967,10.17860166828277,21.591865500567735
2023/4/25 19:00,28.73,6.791115098259457,5.042433854572835,-4.9557171344704045,-0.9080897265807696,-0.03914731336604957,-0.5931005832684062,-0.8126424334372149,-0.15679801405214377,-0.09190242045919961,1.695878042378789,-9.013540851399899,10.179084918219555,21.592426563603453
2023/4/25 20:00,2.4,-8.15720824503386,-5.539226544880438,-5.3551470287236,-1.35934298867793,0.09199293337522244,-0.5721327772034649,-0.9281987625183814,-0.15041773339574907,-0.08463025174068167,1.715002388479543,-9.03324337847278,10.179564829177444,21.59298755961467
2023/4/25 21:00,25.75,9.181883541599,-2.9135825192766873,-2.193709033232199,-1.1869807773239143,0.19989697649456067,-0.531316567760159,-1.0397315529966769,-0.1438490458426628,-0.07738358053436939,1.7341060972382767,-9.052923429673491,10.180041402766511,21.593548488541813
2023/4/25 22:00,26.14,-3.129371743546751,4.87830749986813,2.0813986386720864,-0.5981250476771686,0.27716742687734475,-0.4709732575024839,-1.1463863097588796,-0.13708658175803584,-0.07016285203735118,1.7531891675238995,-9.072580931582909,10.18051464059682,21.594109350325297
2023/4/25 23:00,25.89,-9.79859735007389,7.829935714273353,4.823997403722438,0.09264322028434391,0.3181567048262457,-0.3914728679216908,-1.2472598187644626,-0.13012497150703994,-0.06296851144668131,1.772251598205334,-9.092215810781921,10.18098454427842,21.594670144905553
2023/4/26 0:00,25.76,-3.2525029048445817,1.268119093222607,4.15930322977097,0.6251101051588093,0.31726490127531704,-0.2932498200277032,-1.3414321370855955,-0.12295884545483962,-0.055801003959426276,1.7912933881514768,-9.111827993851398,10.181451115421364,21.595230872223002
2023/4/26 1:00,25.23,9.148454049335477,-9.129623916837403,1.2981102891455274,0.956529919849147,0.26976552198019055,-0.17758695452740464,-1.428008316919085,-0.11558283396660027,-0.04866077477264169,1.8103145362312238,-9.131417407372226,10.181914355635735,21.59579153221806
2023/4/26 2:00,3.19,-8.723193981704561,-10.334526527789937,-1.7773926947070815,1.0985240358344341,0.1740607179444127,-0.04888847426853454,-1.5061006935687964,-0.10799156740747559,-0.04154826908340953,1.8293150413135022,-9.150983977925296,10.182374266531594,21.596352124831146
